"","rank","population","region","subregion","country","iso_code","date","total_vaccinations","people_vaccinated","people_fully_vaccinated","daily_vaccinations_raw","daily_vaccinations","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","daily_vaccinations_per_million","vaccines","source_name","source_website","dummydelete","max","digits"
"4273",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-06-11,3419657,1930901,500472,147078,97829,30.22,17.06,4.42,8644,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4274",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-06-12,3583709,1970250,578385,164052,105575,31.67,17.41,5.11,9328,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4275",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-06-13,3632080,2005691,591072,48371,107070,32.09,17.72,5.22,9461,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4276",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-06-14,3848406,2050296,666617,216326,128833,34,18.12,5.89,11384,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4277",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-06-15,4084278,2094260,733460,235872,152573,36.09,18.5,6.48,13481,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4278",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-06-16,4328291,2145685,793126,244013,171388,38.24,18.96,7.01,15144,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4279",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-06-17,4536882,2187097,835812,208591,180615,40.09,19.32,7.39,15959,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4280",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-06-18,4721599,2223404,873690,184717,185992,41.72,19.65,7.72,16434,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4281",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-06-19,4855270,2244336,905692,133671,181652,42.9,19.83,8,16051,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4282",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-06-20,4892044,2244350,913057,36774,179995,43.23,19.83,8.07,15904,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4283",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-06-21,4979420,2277657,924789,87376,161573,44,20.13,8.17,14276,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4284",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-06-22,5113926,2372246,940185,134506,147093,45.19,20.96,8.31,12997,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4285",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-06-23,5229916,2467275,947660,115990,128804,46.21,21.8,8.37,11381,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4286",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-06-24,5328292,2553263,953778,98376,113059,47.08,22.56,8.43,9990,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4287",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-06-25,5492355,2634418,959998,164063,110108,48.53,23.28,8.48,9729,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4288",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-06-26,5591222,2689157,961917,98867,105136,49.4,23.76,8.5,9290,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4289",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-06-27,5676321,2696277,1006300,85099,112040,50.16,23.82,8.89,9900,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4290",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-06-28,5848491,2742615,1088898,172170,124153,51.68,24.23,9.62,10970,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4291",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-06-29,5988743,2758893,1169638,140252,124974,52.92,24.38,10.33,11043,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4292",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-06-30,6132569,2774473,1252751,143826,128950,54.19,24.51,11.07,11394,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4293",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-07-01,6394334,2797599,1450900,261765,152292,56.5,24.72,12.82,13456,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4294",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-07-02,6572661,2832316,1559993,178327,154329,58.08,25.03,13.78,13636,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4295",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-07-03,6675818,2869501,1609454,103157,154942,58.99,25.35,14.22,13690,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4296",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-07-04,6718887,2897404,1624481,43069,148938,59.37,25.6,14.35,13160,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4297",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-07-05,6759085,2926788,1634995,40198,130085,59.72,25.86,14.45,11494,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4298",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-07-06,6833720,2966587,1664980,74635,120711,60.38,26.21,14.71,10666,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4299",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-07-07,7005786,3002424,1700787,172066,124745,61.9,26.53,15.03,11022,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4300",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-07-08,7160316,3024565,1739327,154530,109426,63.27,26.72,15.37,9669,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4301",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-07-09,7275137,3039304,1752137,114821,100354,64.28,26.85,15.48,8867,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4302",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-07-10,7469503,3045823,1862930,194366,113384,66,26.91,16.46,10018,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4303",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-07-11,7507406,3047144,1894508,37903,112646,66.33,26.92,16.74,9953,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4304",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-07-12,7618028,3073310,1926776,110622,122706,67.31,27.16,17.02,10842,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4305",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-07-13,7767601,3152911,1968715,149573,133412,68.63,27.86,17.4,11788,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4306",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-07-14,7900105,3220481,2014001,132504,127760,69.8,28.46,17.8,11289,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4307",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-07-15,8029388,3282912,2055163,129283,124153,70.95,29.01,18.16,10970,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4308",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-07-16,8146748,3331526,2091439,117360,124516,71.98,29.44,18.48,11002,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4309",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-07-17,8225205,3358752,2108739,78457,107957,72.68,29.68,18.63,9539,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4310",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-07-18,8260167,3367337,2109050,34962,107537,72.99,29.75,18.64,9502,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4311",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-07-19,8316836,3386699,2113381,56669,99830,73.49,29.92,18.67,8821,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4312",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-07-20,8388988,3409164,2119974,72152,88770,74.12,30.12,18.73,7844,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4313",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-07-21,8546995,3433164,2214648,158007,92413,75.52,30.34,19.57,8165,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4314",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-07-22,8681522,3452771,2303507,134527,93162,76.71,30.51,20.35,8232,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4315",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-07-23,8804553,3473316,2390225,123031,93972,77.8,30.69,21.12,8303,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4316",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-07-24,8900350,3484672,2460919,95797,96449,78.64,30.79,21.74,8522,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4317",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-07-25,8913141,3491529,2464430,12791,93282,78.76,30.85,21.78,8242,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4318",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-07-26,8945084,3496617,2469344,31943,89750,79.04,30.9,21.82,7930,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4319",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-07-27,9085122,3500505,2536149,140038,99448,80.28,30.93,22.41,8787,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4320",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-07-28,9169319,3504781,2560173,84197,88903,81.02,30.97,22.62,7855,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4321",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-07-30,9650235,3833448,2620050,NA,120812,85.27,33.87,23.15,10675,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4322",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-07-31,9894050,4020594,2655387,243815,141957,87.42,35.53,23.46,12543,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4323",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-08-01,10061236,4155261,2680468,167186,164014,88.9,36.72,23.68,14492,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4324",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-08-02,10267358,4329598,2682722,206122,188896,90.72,38.26,23.7,16691,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4325",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-08-03,10477630,4456437,2745421,210272,198930,92.58,39.38,24.26,17577,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4326",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-08-04,10616592,4539788,2777719,138962,206753,93.81,40.11,24.54,18268,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4327",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-08-05,10713247,4597637,2798129,96655,186210,94.66,40.62,24.72,16453,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4328",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-08-06,10786407,4641222,2813690,73160,162310,95.31,41.01,24.86,14342,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4329",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-08-07,10828013,4666161,2820354,41606,133423,95.67,41.23,24.92,11789,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
"4330",75,11317685,"Latin America & Caribbean","Caribbean","Cuba","CUB",2021-08-08,10848920,4675034,2821478,20907,112526,95.86,41.31,24.93,9943,"Abdala, Soberana02","Ministry of Health","https://salud.msp.gob.cu/actualizacion-de-la-vacunacion-en-el-marco-de-los-estudios-de-los-candidatos-vacunales-cubanos-y-la-intervencion-sanitaria/",1,50.98,0
